Invoice,StockCode,Description,Quantity,InvoiceDate,Price,CustomerID,Country
571117,22431,WATERING CAN BLUE ELEPHANT,6,,1.95,16224.0,United Kingdom
510733,17084A,TRANQUILITY MASALA INCENSE,25,2010-03-06 11:12:00,0.21,15502.0,United Kingdom
507394,22470,HEART OF WICKER LARGE,10,2010-09-05 12:49:00,2.95,16466.0,United Kingdom
576889,23129,HEART SHAPED HOLLY WREATH,2,,4.15,12748.0,United Kingdom
537915,POST,POSTAGE,1,2010-09-12 10:55:00,28.0,12797.0,Portugal
560590,22979,PANTRY WASHING UP BRUSH,12,,1.45,12560.0,Germany
539185,21399,BLUE POLKADOT COFFEE MUG,3,,2.1,16470.0,United Kingdom
542006,22191,IVORY DINER WALL CLOCK,2,,8.5,15218.0,United Kingdom
567667,23334,IVORY WICKER HEART SMALL,1,,1.25,,United Kingdom
580396,23413,DECORATIVE VINTAGE COFFEE  BOX,1,2011-04-12 11:00:00,4.95,13838.0,United Kingdom
557233,22616,PACK OF 12 LONDON TISSUES ,12,,0.29,15356.0,United Kingdom
489856,85049E,SCANDINAVIAN REDS RIBBONS,1,2009-02-12 14:36:00,2.57,,United Kingdom
541497,22627,MINT KITCHEN SCALES,1,,16.63,,United Kingdom
581219,23211,RED ROCKING HORSE HAND PAINTED,3,2011-08-12 09:28:00,2.46,,United Kingdom
535487,22311,OFFICE MUG WARMER BLACK+SILVER ,1,,8.47,,United Kingdom
539490,22178,VICTORIAN GLASS HANGING T-LIGHT,12,,1.25,17069.0,United Kingdom
567673,16237,SLEEPING CAT ERASERS,2,,0.42,,United Kingdom
562420,22077,6 RIBBONS RUSTIC CHARM,1,2011-04-08 16:38:00,3.29,,United Kingdom
575842,23215,JINGLE BELL HEART ANTIQUE SILVER,5,2011-11-11 12:01:00,2.08,15024.0,United Kingdom
547249,21206,STRAWBERRY HONEYCOMB  GARLAND ,1,,3.29,,United Kingdom
510051,21622,VINTAGE UNION JACK CUSHION COVER,8,,4.95,13446.0,United Kingdom
500538,21791,VINTAGE HEADS AND TAILS CARD GAME ,12,2010-08-03 14:41:00,1.25,16275.0,United Kingdom
515690,22482,BLUE TEA TOWEL CLASSIC DESIGN,12,,1.25,,EIRE
565408,22381,TOY TIDY PINK POLKADOT,2,2011-04-09 11:12:00,2.1,16813.0,United Kingdom
521307,22429,ENAMEL MEASURING JUG CREAM,4,2010-03-09 11:49:00,4.25,16823.0,United Kingdom
564821,21636,MADRAS NOTEBOOK MEDIUM,12,,0.75,14078.0,United Kingdom
498555,21866,UNION JACK FLAG LUGGAGE TAG,3,,1.25,14878.0,United Kingdom
519868,22189,CREAM HEART CARD HOLDER,1,,8.47,,United Kingdom
514912,85099b,JUMBO BAG RED RETROSPOT,1,2010-07-07 11:17:00,5.06,,United Kingdom
551868,22675,FRENCH KITCHEN SIGN BLUE METAL,12,2011-04-05 16:29:00,1.25,12540.0,Spain
494214,21429,RED GINGHAM ROSE JEWELLERY BOX,8,2010-12-01 11:45:00,1.65,12623.0,Germany
565384,22485,SET OF 2 WOODEN MARKET CRATES,2,2011-02-09 15:45:00,12.75,13507.0,United Kingdom
501547,21097,SET/6 GREEN SPRING  PAPER PLATE,4,,0.85,17227.0,United Kingdom
493706,85066,CREAM SWEETHEART MINI CHEST,2,2010-05-01 14:32:00,12.75,15768.0,United Kingdom
532953,84913B,MINT GREEN ROSE TOWEL,1,,3.36,,United Kingdom
521932,21110,LARGE CAKE TOWEL PINK SPOTS,1,2010-09-09 15:49:00,13.57,,United Kingdom
501577,21500,PINK SPOTS  WRAP ,50,,0.42,,Bermuda
511522,21754,HOME BUILDING BLOCK WORD,2,2010-08-06 16:47:00,5.95,16072.0,United Kingdom
569870,22557,PLASTERS IN TIN VINTAGE PAISLEY ,2,2011-06-10 14:59:00,1.65,12757.0,Portugal
525082,22332,SKULLS PARTY BAG + STICKER SET,9,2010-03-10 15:48:00,1.65,14455.0,United Kingdom
500293,22477,WATERING CAN GARDEN MARKER,4,2010-05-03 16:02:00,1.25,13174.0,United Kingdom
493189,21064,BOOM BOX SPEAKER BOYS,1,,5.95,15581.0,United Kingdom
502619,22474,SPACEBOY TV DINNER TRAY,1,,11.02,,United Kingdom
533546,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,12,,1.25,16823.0,United Kingdom
548194,21377,SMALL CAMPHOR WOOD FIELD  MUSHROOM,1,,3.29,,United Kingdom
517249,22602,CHRISTMAS RETROSPOT HEART WOOD,12,,0.85,15222.0,United Kingdom
553148,21035,SET/2 RED RETROSPOT TEA TOWELS ,6,,3.25,,Hong Kong
574074,21812,GARLAND WITH HEARTS AND BELLS,5,2011-02-11 15:33:00,3.29,,United Kingdom
533069,85040A,S/4 PINK FLOWER CANDLES IN BOWL,3,,1.65,16161.0,United Kingdom
573178,22842,BISCUIT TIN VINTAGE RED,4,,6.75,14412.0,United Kingdom
511864,21933,PINK VINTAGE PAISLEY PICNIC BAG,5,2010-11-06 10:23:00,2.95,15910.0,United Kingdom
541504,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,3,,1.95,14415.0,United Kingdom
504396,21700,BIG DOUGHNUT FRIDGE MAGNETS,1,,8.47,,United Kingdom
568657,22950,36 DOILIES VINTAGE CHRISTMAS,1,,1.45,16460.0,United Kingdom
576236,22727,ALARM CLOCK BAKELIKE RED ,1,,3.75,13755.0,United Kingdom
517252,22567,20 DOLLY PEGS RETROSPOT,3,,1.25,12637.0,France
500462,21460,GREEN EASTER EGG HUNT START POST,4,2010-08-03 12:40:00,4.21,,United Kingdom
534168,22544,MINI JIGSAW SPACEBOY,5,,0.42,16367.0,United Kingdom
495073,48194,DOORMAT HEARTS,10,,5.95,14911.0,EIRE
507063,21931,JUMBO STORAGE BAG SUKI,10,2010-06-05 10:28:00,1.95,17469.0,United Kingdom
561430,22144,CHRISTMAS CRAFT LITTLE FRIENDS,6,,2.1,15172.0,United Kingdom
521691,20622,VIPPASSPORT COVER ,1,2010-07-09 17:19:00,4.21,,United Kingdom
562129,22672,FRENCH BATHROOM SIGN BLUE METAL,12,2011-03-08 09:09:00,1.65,13186.0,United Kingdom
572318,22141,CHRISTMAS CRAFT TREE TOP ANGEL,2,,2.1,15436.0,United Kingdom
523007,21736,GOLD SCROLL GLASS T-LIGHT HOLDER,6,,2.1,15870.0,United Kingdom
564315,22028,PENNY FARTHING BIRTHDAY CARD,12,,0.42,14730.0,United Kingdom
526504,22271,FELTCRAFT DOLL ROSIE,6,2010-12-10 10:38:00,2.95,15062.0,United Kingdom
571275,23461,SWEETHEART BIRD HOUSE,2,,4.15,15994.0,United Kingdom
512109,22197,SMALL POPCORN HOLDER,5,,0.85,16710.0,United Kingdom
513469,22585,PACK OF 6 BIRDY GIFT TAGS,12,,1.25,17099.0,United Kingdom
558105,21935,SUKI  SHOULDER BAG,3,,1.65,15644.0,United Kingdom
574950,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,1,2011-08-11 09:29:00,10.79,,United Kingdom
505167,84986B,SET OF 36 SILVER PAPER DOILIES,1,,1.45,17841.0,United Kingdom
558375,22030,SWALLOWS GREETING CARD,12,,0.42,13418.0,United Kingdom
569008,22307,GOLD MUG BONE CHINA TREE OF LIFE,12,,1.06,15114.0,United Kingdom
537055,15056BL,EDWARDIAN PARASOL BLACK,2,2010-05-12 11:45:00,5.95,16814.0,United Kingdom
539436,22458,CAST IRON HOOK GARDEN FORK,1,,5.06,,United Kingdom
498934,84279P, CHERRY BLOSSOM  DECORATIVE FLASK,1,,8.47,,United Kingdom
538890,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,2,,7.95,12867.0,United Kingdom
498549,21455,PAINTED YELLOW WOODEN DAISY,6,,1.66,,United Kingdom
541681,22969,HOMEMADE JAM SCENTED CANDLES,24,,1.45,13008.0,United Kingdom
532445,22719,GUMBALL MONOCHROME COAT RACK,1,2010-12-11 11:31:00,1.25,17772.0,United Kingdom
544969,22178,VICTORIAN GLASS HANGING T-LIGHT,12,,1.25,15712.0,United Kingdom
572295,23041,PAPER LANTERN 9 POINT SNOW STAR,1,,4.15,16686.0,United Kingdom
531776,22601,CHRISTMAS RETROSPOT ANGEL WOOD,12,2010-09-11 14:42:00,0.85,14911.0,EIRE
551817,22744,MAKE YOUR OWN MONSOON CARD KIT,1,2011-04-05 11:50:00,2.95,17974.0,United Kingdom
499497,79163,BLACK CHAMPAGNE GLASS,6,,1.65,14396.0,United Kingdom
574484,23203,JUMBO BAG VINTAGE DOILY ,10,2011-04-11 12:50:00,2.08,14388.0,United Kingdom
531772,20956,PORCELAIN T-LIGHT HOLDERS ASSORTED,12,2010-09-11 14:33:00,1.25,17797.0,United Kingdom
544450,22514,CHILDS GARDEN SPADE BLUE,4,,2.1,17811.0,United Kingdom
520948,22569,FELTCRAFT CUSHION BUTTERFLY,24,2010-01-09 11:05:00,3.39,14646.0,Netherlands
524307,85049G,CHOCOLATE BOX RIBBONS ,12,,1.25,17092.0,United Kingdom
540458,20718,RED RETROSPOT SHOPPER BAG,10,2011-07-01 12:28:00,1.25,12501.0,Germany
500126,20685,DOOR MAT RED SPOT,10,2010-04-03 14:41:00,6.35,13881.0,United Kingdom
508904,22318,FIVE HEART HANGING DECORATION,6,,2.95,14325.0,United Kingdom
491811,85099B,JUMBO BAG RED WHITE SPOTTY ,3,,1.95,12835.0,United Kingdom
567662,22141,CHRISTMAS CRAFT TREE TOP ANGEL,4,,2.1,17758.0,United Kingdom
532953,22422,TOOTHPASTE TUBE PEN,2,,1.28,,United Kingdom
514097,21527,RED RETROSPOT TRADITIONAL TEAPOT ,1,,16.98,,United Kingdom
563214,23322,LARGE WHITE HEART OF WICKER,4,,2.95,16370.0,United Kingdom
494665,22082,RIBBON REEL STRIPES DESIGN ,5,,1.65,16434.0,United Kingdom
495994,22327,ROUND SNACK BOXES SET OF 4 SKULLS,6,,2.95,15563.0,United Kingdom
531852,22842,"BISCUIT TIN, RED,IVORY, VINTAGE",2,2010-10-11 10:00:00,6.75,13945.0,United Kingdom
522723,22947,WOODEN ADVENT CALENDAR RED,1,,16.95,14701.0,United Kingdom
580536,20724,RED RETROSPOT CHARLOTTE BAG,10,2011-04-12 16:07:00,0.85,12490.0,France
501807,22432,WATERING CAN PINK BUNNY,8,,1.95,17799.0,United Kingdom
577078,DOT,DOTCOM POSTAGE,1,,695.08,,United Kingdom
576650,23176,ABC TREASURE BOOK BOX ,8,,2.25,14286.0,United Kingdom
547705,21397,BLUE POLKADOT EGG CUP ,12,,0.39,14056.0,United Kingdom
553768,21086,SET/6 RED SPOTTY PAPER CUPS,3,,1.63,,United Kingdom
529191,22890,NOVELTY BISCUITS CAKE STAND 3 TIER,6,,9.95,15876.0,United Kingdom
581133,22123,PING MICROWAVE APRON,12,2011-07-12 12:55:00,0.79,14904.0,United Kingdom
552404,21933,PINK VINTAGE PAISLEY PICNIC BAG,10,2011-09-05 12:39:00,1.65,15932.0,United Kingdom
545337,22454,MEASURING TAPE BABUSHKA RED,3,2011-01-03 17:28:00,2.95,15984.0,United Kingdom
574881,20956,PORCELAIN T-LIGHT HOLDERS ASSORTED,12,2011-07-11 13:30:00,1.25,12832.0,United Kingdom
541006,22457,NATURAL SLATE HEART CHALKBOARD ,6,,2.95,13993.0,United Kingdom
538129,84497,,79,2010-09-12 15:55:00,0.0,,United Kingdom
510064,22520,CHILDS GARDEN TROWEL BLUE ,1,,1.66,,United Kingdom
571914,22380,TOY TIDY SPACEBOY  ,10,,2.1,14776.0,United Kingdom
540255,22952,60 CAKE CASES VINTAGE CHRISTMAS,4,2011-05-01 16:50:00,1.28,,United Kingdom
560207,22630,DOLLY GIRL LUNCH BOX,12,,1.95,15301.0,United Kingdom
518767,22662,LUNCH BAG DOLLY GIRL DESIGN,20,2010-11-08 14:50:00,1.65,17469.0,United Kingdom
552514,22381,TOY TIDY PINK POLKADOT,4,2011-09-05 16:30:00,4.13,,United Kingdom
512889,21330,WOODLAND ANIMAL  WRITING SET ,1,,1.65,16797.0,United Kingdom
500578,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,16,2010-09-03 07:35:00,1.25,15250.0,United Kingdom
579503,23344,JUMBO BAG 50'S CHRISTMAS ,2,,2.08,17097.0,Spain
540824,84375,SET OF 20 KIDS COOKIE CUTTERS,12,2011-11-01 13:31:00,2.1,12728.0,France
570834,22697,GREEN REGENCY TEACUP AND SAUCER,6,2011-12-10 13:31:00,2.95,13865.0,United Kingdom
546017,22819,"BIRTHDAY CARD, RETRO SPOT",12,2011-08-03 17:23:00,0.42,14507.0,United Kingdom
517382,22382,LUNCH BAG SPACEBOY DESIGN ,5,,1.65,14898.0,United Kingdom
579468,21733,RED HANGING HEART T-LIGHT HOLDER,2,,2.95,14711.0,United Kingdom
571283,82567,"AIRLINE LOUNGE,METAL SIGN",1,,2.1,16533.0,United Kingdom
532808,21415,CLAM SHELL SMALL ,1,,2.1,15532.0,United Kingdom
522620,22111,SCOTTIE DOG HOT WATER BOTTLE,1,,11.02,,United Kingdom
508854,21247,SET OF RED SALAD SERVERS ,1,,3.36,,United Kingdom
578344,22671,FRENCH LAUNDRY SIGN BLUE METAL,2,,3.29,,United Kingdom
561072,22456,NATURAL SLATE CHALKBOARD LARGE ,3,,4.95,14019.0,United Kingdom
536031,22945,CHRISTMAS METAL TAGS ASSORTED ,1,,11.02,,United Kingdom
520707,22684,"FRENCH BLUE METAL DOOR SIGN, 9",50,,1.25,17584.0,United Kingdom
514324,79067,CORONA MEXICAN TRAY,2,2010-01-07 14:13:00,3.75,16011.0,United Kingdom
502230,20896,VINTAGE NOTEBOOK PINK FLOWER,1,,2.95,14596.0,United Kingdom
557898,37495,FAIRY CAKE BIRTHDAY CANDLE SET,8,,3.75,17314.0,United Kingdom
541221,22380,TOY TIDY SPACEBOY  ,1,,4.13,,United Kingdom
491747,21955,UNION JACK GUNS & ROSES  DOORMAT,2,,6.75,17075.0,United Kingdom
562113,15058A,BLUE POLKADOT GARDEN PARASOL,1,2011-02-08 16:11:00,10.79,,United Kingdom
580730,35648,VINTAGE BEAD PINK PURSE ,1,2011-05-12 17:28:00,1.63,,United Kingdom
537240,22652,TRAVEL SEWING KIT,3,2010-06-12 10:08:00,3.36,,United Kingdom
565317,85099B,JUMBO BAG RED RETROSPOT,30,2011-02-09 13:00:00,2.08,12921.0,United Kingdom
577778,22616,PACK OF 12 LONDON TISSUES ,1,,0.39,16549.0,United Kingdom
511522,21592,RETRO SPOT  CIGAR BOX MATCHES ,2,2010-08-06 16:47:00,1.25,16072.0,United Kingdom
502314,84692,BOX OF 24 COCKTAIL PARASOLS,25,,0.42,13078.0,United Kingdom
537434,21992,VINTAGE PAISLEY STATIONERY SET,7,2010-06-12 16:57:00,2.51,,United Kingdom
491969,22114,HOT WATER BOTTLE TEA AND SYMPATHY,6,,8.65,,United Kingdom
537666,22920,HERB MARKER BASIL,2,2010-07-12 18:36:00,1.66,,United Kingdom
519822,21069,VINTAGE BILLBOARD TEA MUG,2,,1.25,18106.0,United Kingdom
530422,22136,LOVE HEART SOCK HANGER,1,2010-03-11 09:36:00,3.36,,United Kingdom
520685,22318,FIVE HEART HANGING DECORATION,1,,5.91,,United Kingdom
578347,23211,RED ROCKING HORSE HAND PAINTED,1,,2.46,,United Kingdom
576771,22080,RIBBON REEL POLKADOTS ,10,,1.65,13285.0,United Kingdom
506091,21684,SMALL MEDINA STAMPED METAL BOWL ,24,,0.85,15402.0,United Kingdom
535952,47566b,TEA TIME PARTY BUNTING,1,,8.47,,United Kingdom
525276,22077,6 RIBBONS RUSTIC CHARM,1,2010-04-10 16:44:00,3.36,,United Kingdom
570348,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,6,2011-10-10 12:28:00,2.89,16982.0,United Kingdom
570488,85038,6 CHOCOLATE LOVE HEART T-LIGHTS,1,2011-10-10 17:12:00,4.13,14096.0,United Kingdom
503426,22528,GARDENERS KNEELING PAD,1,,2.51,,United Kingdom
497590,21867,PINK UNION JACK  LUGGAGE TAG,1,2010-10-02 17:59:00,2.51,,United Kingdom
541830,15060B,FAIRY CAKE DESIGN UMBRELLA,2,,8.29,,United Kingdom
522960,22551,PLASTERS IN TIN SPACEBOY,3,,1.65,16983.0,United Kingdom
551855,23146,TRIPLE HOOK ANTIQUE IVORY ROSE,3,2011-04-05 15:08:00,3.29,12836.0,United Kingdom
504921,21791,VINTAGE HEADS AND TAILS CARD GAME ,2,,2.51,,United Kingdom
513280,20723,STRAWBERRY CHARLOTTE BAG,1,,0.85,14509.0,United Kingdom
511610,22342,HOME GARLAND PAINTED ZINC ,12,2010-09-06 11:23:00,1.65,14260.0,United Kingdom
504548,21035,SET/2 RED SPOTTY TEA TOWELS ,6,,2.95,14210.0,United Kingdom
516931,22198,LARGE POPCORN HOLDER ,3,,1.65,15426.0,United Kingdom
491425,21817,GLITTER CHRISTMAS TREE,2,2009-10-12 20:04:00,0.85,16905.0,United Kingdom
531824,47591D,PINK FAIRY CAKE CHILDRENS APRON,8,2010-09-11 17:37:00,1.95,12782.0,Portugal
536598,21422,PORCELAIN ROSE SMALL,16,2010-02-12 07:48:00,0.85,13090.0,United Kingdom
560232,22386,JUMBO BAG PINK POLKADOT,10,,2.08,14810.0,United Kingdom
558105,21988,PACK OF 6 SKULL PAPER PLATES,2,,0.85,15644.0,United Kingdom
558557,22729,ALARM CLOCK BAKELIKE ORANGE,12,,3.75,13282.0,United Kingdom
528762,84424A,FOUR PICTURE WHITE GLASS FRAME,1,,3.75,13565.0,United Kingdom
570129,23288,GREEN VINTAGE SPOT BEAKER,8,2011-07-10 13:34:00,0.85,12885.0,United Kingdom
494018,21680,WOODLAND  STICKERS,2,2010-11-01 09:37:00,0.83,,United Kingdom
560225,23264,SET OF 3 WOODEN SLEIGH DECORATIONS,1,,2.46,,United Kingdom
522969,21806,WHITE CHRISTMAS HEART DECORATION,36,,0.42,14247.0,United Kingdom
548894,22292,HANGING CHICK  YELLOW DECORATION,2,2011-04-04 16:01:00,2.92,,United Kingdom
545086,22893,MINI CAKE STAND T-LIGHT HOLDER,24,,0.42,12678.0,France
525021,37448,CERAMIC CAKE DESIGN SPOTTED MUG,4,2010-03-10 12:00:00,1.49,17618.0,United Kingdom
505523,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,8,,9.95,15093.0,United Kingdom
535390,22557,PLASTERS IN TIN VINTAGE PAISLEY ,1,,1.65,,United Kingdom
536009,22751,FELTCRAFT PRINCESS OLIVIA DOLL,48,,3.39,12415.0,Australia
542609,71038,WHITE HANGING BEADS CANDLE HOLDER,2,,5.45,13161.0,United Kingdom
491800,22029,SPACE BOY BIRTHDAY CARD,72,,0.36,17511.0,United Kingdom
580729,22814,CARD PARTY GAMES ,8,2011-05-12 17:24:00,0.42,,United Kingdom
549537,22710,WRAP I LOVE LONDON ,1,2011-08-04 17:22:00,0.42,,United Kingdom
519509,22534,MAGIC DRAWING SLATE SPACEBOY ,24,,0.42,16258.0,United Kingdom
569850,21175,GIN + TONIC DIET METAL SIGN,12,2011-06-10 13:59:00,2.55,16432.0,United Kingdom
540827,21755,LOVE BUILDING BLOCK WORD,2,2011-11-01 14:15:00,5.95,17569.0,United Kingdom
554666,72760B,VINTAGE CREAM 3 BASKET CAKE STAND,2,,9.95,13599.0,United Kingdom
567665,22505,MEMO BOARD COTTAGE DESIGN,1,,10.79,,United Kingdom
540288,21793,CLASSIC FRENCH STYLE BASKET BROWN,1,2011-06-01 12:45:00,6.75,17634.0,United Kingdom
531734,84535B,FAIRY CAKES NOTEBOOK A6 SIZE,2,2010-09-11 12:27:00,0.65,15719.0,United Kingdom
532953,20719,WOODLAND CHARLOTTE BAG,1,,1.66,,United Kingdom
537823,90036F,"FLOWER GLASS GARLD NECKL36""TURQUOIS",1,2010-08-12 14:25:00,8.07,,United Kingdom
565766,22679,FRENCH BLUE METAL DOOR SIGN 4,2,2011-06-09 14:23:00,1.25,17841.0,United Kingdom
506709,47568,ENGLISH ROSE DESIGN PEG BAG,2,2010-02-05 15:10:00,2.1,15426.0,United Kingdom
541859,90214G,"LETTER ""G"" BLING KEY RING",1,,1.25,14606.0,United Kingdom
532068,22748,POPPY'S PLAYHOUSE KITCHEN,1,2010-10-11 14:54:00,2.1,12855.0,United Kingdom
533149,21212,PACK OF 72 RETROSPOT CAKE CASES,10,,0.55,13571.0,United Kingdom
500715,85103,SILVER T-LIGHT SETTING,4,2010-09-03 14:32:00,6.75,16854.0,United Kingdom
564760,47578A,ENGLISH ROSE SMALL SCENTED FLOWER,1,,1.63,,United Kingdom
549789,20719,WOODLAND CHARLOTTE BAG,10,2011-12-04 12:00:00,0.85,17160.0,United Kingdom
545060,21217,RED RETROSPOT ROUND CAKE TINS,1,,9.95,15547.0,United Kingdom
527890,85049D,BRIGHT BLUES RIBBONS ,6,,1.25,17365.0,United Kingdom
531791,22865,HAND WARMER OWL DESIGN,12,2010-09-11 15:11:00,2.1,14841.0,United Kingdom
577078,72351A,SET/6 TURQUOISE BUTTERFLY T-LIGHTS,1,,4.13,,United Kingdom
581098,48184,DOORMAT ENGLISH ROSE ,10,2011-07-12 11:42:00,7.08,14911.0,EIRE
528321,22624,IVORY KITCHEN SCALES,1,,8.5,14606.0,United Kingdom
547910,84836,ZINC METAL HEART DECORATION,4,,1.25,14159.0,United Kingdom
501446,21381,MINI WOODEN HAPPY BIRTHDAY GARLAND,12,,1.69,16150.0,United Kingdom
561026,23343,JUMBO BAG VINTAGE CHRISTMAS ,2,,2.08,17265.0,United Kingdom
541423,21801,CHRISTMAS TREE DECORATION WITH BELL,15,,0.42,,United Kingdom
565840,37450,CERAMIC CAKE BOWL + HANGING CAKES,1,2011-07-09 12:02:00,5.79,,United Kingdom
532045,71053,WHITE METAL LANTERN,4,2010-10-11 14:05:00,3.75,16827.0,United Kingdom
566557,23086,ZINC  STAR T-LIGHT HOLDER ,144,,1.04,14646.0,Netherlands
497816,22027,TEA PARTY BIRTHDAY CARD,12,2010-12-02 14:53:00,0.42,15278.0,United Kingdom
544824,21622,VINTAGE UNION JACK CUSHION COVER,4,,4.95,17139.0,United Kingdom
502490,22341,LOVE GARLAND PAINTED ZINC ,12,,1.65,14640.0,United Kingdom
569700,21494,ROTATING LEAVES T-LIGHT HOLDER,1,2011-05-10 15:56:00,2.46,,United Kingdom
535322,84569A,PACK 3 IRON ON DOG PATCHES,1,,2.51,,United Kingdom
578479,85136A,YELLOW SHARK HELICOPTER,2,,7.95,15858.0,United Kingdom
569672,21263,GREEN GOOSE FEATHER TREE 60CM,2,2011-05-10 13:58:00,1.95,17841.0,United Kingdom
547412,22537,MAGIC DRAWING SLATE DINOSAUR,24,,0.42,12399.0,Belgium
554015,84880,WHITE WIRE EGG HOLDER,3,,7.5,17644.0,United Kingdom
535797,47590B,PINK HAPPY BIRTHDAY BUNTING,6,,5.45,16287.0,United Kingdom
523989,22374,AIRLINE BAG VINTAGE JET SET RED,4,,4.25,14105.0,United Kingdom
490745,22346,PARTY PIZZA DISH GREEN WHITE SPOT ,1,2009-07-12 18:02:00,1.7,,United Kingdom
513425,21232,STRAWBERRY CERAMIC TRINKET BOX,36,,1.25,13057.0,United Kingdom
560398,20685,DOORMAT RED RETROSPOT,10,,6.75,12731.0,France
529091,72802C,VANILLA SCENT CANDLE JEWELLED BOX,6,,4.25,12371.0,Switzerland
512911,84872A,TEATIME FUNKY FLOWER BACKPACK FOR 2,3,,11.02,,United Kingdom
534188,22867,HAND WARMER BIRD DESIGN,4,,2.1,17085.0,United Kingdom
574034,22594,CHRISTMAS GINGHAM TREE,2,2011-02-11 12:45:00,0.85,17841.0,United Kingdom
552303,21931,JUMBO STORAGE BAG SUKI,10,2011-08-05 15:15:00,2.08,14341.0,United Kingdom
491970,82613B,"METAL SIGN,CUPCAKE SINGLE HOOK",1,,2.57,,United Kingdom
561209,20619,TROPICAL PASSPORT COVER ,2,,1.63,,United Kingdom
539337,22621,TRADITIONAL KNITTING NANCY,12,,1.45,,EIRE
555819,22684,FRENCH BLUE METAL DOOR SIGN 9,10,2011-07-06 12:00:00,1.25,15073.0,United Kingdom
495363,21754,HOME BUILDING BLOCK WORD,3,,5.95,,United Kingdom
492405,21590,KINGS CHOICE CIGAR BOX MATCHES ,1,,1.25,15055.0,United Kingdom
547720,22832,BROCANTE SHELF WITH HOOKS,2,,10.75,14209.0,United Kingdom
516747,22501,PICNIC BASKET WICKER LARGE,2,,9.95,14732.0,United Kingdom
580438,22139,RETROSPOT TEA SET CERAMIC 11 PC ,9,2011-04-12 12:17:00,4.95,12827.0,United Kingdom
533577,84520B,PACK 20 ENGLISH ROSE PAPER NAPKINS,5,,0.85,17377.0,United Kingdom
526249,84986B,,13,2010-11-10 10:23:00,0.0,,United Kingdom
527155,22536,MAGIC DRAWING SLATE PURDEY,1,,0.85,,United Kingdom
559055,84559A,3D SHEET OF DOG STICKERS,1,2011-05-07 17:09:00,0.79,,United Kingdom
575656,23029,DRAWER KNOB CRACKLE GLAZE GREEN,12,2011-10-11 14:29:00,1.65,13319.0,United Kingdom
525366,21212,PACK OF 72 RETROSPOT CAKE CASES,5,2010-05-10 11:34:00,0.55,17019.0,United Kingdom
491966,22158,3 HEARTS HANGING DECORATION RUSTIC,1,,6.04,,United Kingdom
571895,21889,WOODEN BOX OF DOMINOES,24,,1.25,17824.0,United Kingdom
500339,22335,HEART DECORATION PAINTED ZINC ,24,2010-07-03 14:23:00,0.65,13557.0,United Kingdom
490154,21166,COOK WITH WINE METAL SIGN ,2,2009-04-12 10:18:00,1.95,16335.0,United Kingdom
563195,22616,PACK OF 12 LONDON TISSUES ,2,2011-12-08 16:36:00,0.83,,United Kingdom
510188,22147,FELTCRAFT BUTTERFLY HEARTS,6,,1.45,12854.0,United Kingdom
513942,22210,WOOD STAMP SET BEST WISHES,1,,3.36,,United Kingdom
545216,16235,RECYCLED PENCIL WITH RABBIT ERASER,7,,0.42,,United Kingdom
559042,20712,JUMBO BAG WOODLAND ANIMALS,5,2011-05-07 15:34:00,4.13,,United Kingdom
508092,84520B,PACK 20 ENGLISH ROSE PAPER NAPKINS,1,2010-12-05 17:20:00,0.85,17180.0,United Kingdom
514369,48173C,DOOR MAT BLACK FLOCK ,2,2010-02-07 08:26:00,7.49,12477.0,Germany
547937,22622,BOX OF VINTAGE ALPHABET BLOCKS,1,,9.95,15068.0,United Kingdom
577745,22951,60 CAKE CASES DOLLY GIRL DESIGN,24,,0.55,18139.0,United Kingdom
528782,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,12,,0.95,13462.0,United Kingdom
521486,85064,CREAM SWEETHEART LETTER RACK,5,2010-06-09 13:36:00,11.02,,United Kingdom
492771,21241,GREEN SPOTTY CUP,16,,0.85,17324.0,United Kingdom
524942,85232B,SET OF 3 BABUSHKA STACKING TINS,3,2010-01-10 12:17:00,4.95,12639.0,Sweden
540995,84596E,SMALL LICORICE DES PINK BOWL,2,,0.83,,United Kingdom
522327,84977,WIRE FLOWER T-LIGHT HOLDER,2,,1.25,18069.0,United Kingdom
559052,21967,PACK OF 12 SKULL TISSUES,1,2011-05-07 16:53:00,0.83,,United Kingdom
533065,10125,MINI FUNKY DESIGN TAPES,1,,1.66,,United Kingdom
558475,22785,SQUARECUSHION COVER PINK UNION JACK,4,,7.46,,United Kingdom
569866,22754,SMALL RED BABUSHKA NOTEBOOK ,2,2011-06-10 14:50:00,0.85,12757.0,Portugal
562553,23204,CHARLOTTE BAG APPLES DESIGN,2,2011-05-08 16:34:00,1.63,,United Kingdom
556086,21714,CITRONELLA CANDLE GARDEN POT,1,2011-08-06 15:24:00,2.46,,United Kingdom
541516,22204,MILK PAN BLUE POLKADOT,2,,3.29,,United Kingdom
